Id,Area,ORIG_FID,POINT_X,POINT_Y
0,23618.5566567,0,4.57999993371,52.4716637677
0,23618.5566567,0,4.58583411938,52.4711091574
0,23618.5566567,0,4.59083448933,52.472777258
0,23618.5566567,0,4.59694462499,52.4730545771
0,23618.5566567,0,4.60111050356,52.4708313466
0,23618.5566567,0,4.59805552406,52.4677797312
0,23618.5566567,0,4.59388903259,52.465835478
0,23618.5566567,0,4.58944408189,52.4638903013
0,23618.5566567,0,4.58527846842,52.4619456521
0,23618.5566567,0,4.58111116897,52.4600009638
0,23618.5566567,0,4.57694421106,52.4580516047
0,23618.5566567,0,4.57388871447,52.4552780815
0,23618.5566567,0,4.57083300396,52.4522257811
0,23618.5566567,0,4.56805613071,52.4491651846
0,23618.5566567,0,4.5663895178,52.4452761523
0,23618.5566567,0,4.56388910364,52.4416678707
0,23618.5566567,0,4.56166620949,52.4383301363
0,23618.5566567,0,4.55916672123,52.4347217427
0,23618.5566567,0,4.55749968041,52.430832589
0,23618.5566567,0,4.55527750613,52.4272248967
0,23618.5566567,0,4.55361094723,52.4233312434
0,23618.5566567,0,4.55111107118,52.4197226841
0,23618.5566567,0,4.54944437233,52.4158334099
0,23618.5566567,0,4.54777847974,52.4116653143
0,23618.5566567,0,4.54611157065,52.4077759941
0,23618.5566567,0,4.54444416154,52.4038911769
0,23618.5566567,0,4.54277796295,52.3997185746
0,23618.5566567,0,4.5405562479,52.3963848626
0,23618.5566567,0,4.53888938538,52.3922212544
0,23618.5566567,0,4.53638903888,52.3888865705
0,23618.5566567,0,4.53416624643,52.3852785694
0,23618.5566567,0,4.53194366524,52.3816660026
0,23618.5566567,0,4.52944556526,52.3783356638
0,23618.5566567,0,4.52722292667,52.3747275298
0,23618.5566567,0,4.52472187176,52.3713926087
0,23618.5566567,0,4.52249966575,52.3677753383
0,23618.5566567,0,4.52027838873,52.364441239
0,23618.5566567,0,4.51777712269,52.3608319906
0,23618.5566567,0,4.51499995301,52.3577791987
0,23618.5566567,0,4.51249999401,52.3544485265
0,23618.5566567,0,4.51027774652,52.3508310266
0,23618.5566567,0,4.50805583494,52.3475057475
0,23618.5566567,0,4.50555541663,52.3438871881
0,23618.5566567,0,4.5027775754,52.3411083026
0,23618.5566567,0,4.50111083715,52.3369441526
0,23618.5566567,0,4.49861094537,52.3333344813
0,23618.5566567,0,4.49638859076,52.3299999463
0,23618.5566567,0,4.49416551892,52.3263866736
0,23618.5566567,0,4.49166731071,52.3230600596
0,23618.5566567,0,4.48944469267,52.3194421712
0,23618.5566567,0,4.48638893416,52.3166664068
0,23618.5566567,0,4.48361113953,52.3136128884
0,23618.5566567,0,4.48166669346,52.3119424628
0,23618.5566567,0,4.4794449417,52.3083333339
0,23618.5566567,0,4.47694490448,52.3050019954
0,23618.5566567,0,4.47472211909,52.3013927902
0,23618.5566567,0,4.47305583678,52.2975024178
0,23618.5566567,0,4.47083362009,52.2938932152
0,23618.5566567,0,4.46833313383,52.2905570949
0,23618.5566567,0,4.46555550016,52.2874986306
0,23618.5566567,0,4.4630558913,52.2838882032
0,23618.5566567,0,4.46083438906,52.280557509
0,23618.5566567,0,4.45861130462,52.2769480027
0,23618.5566567,0,4.45555582173,52.2736140303
0,23618.5566567,0,4.45388879137,52.2694492076
0,23618.5566567,0,4.45138920914,52.2661127175
0,23618.5566567,0,4.44861061255,52.2630538676
0,23618.5566567,0,4.44611092332,52.2594430818
0,23618.5566567,0,4.44388921508,52.2561120705
0,23618.5566567,0,4.44166698918,52.2525022334
0,23618.5566567,0,4.43861056149,52.2497253321
0,23618.5566567,0,4.43583292984,52.246666171
0,23618.5566567,0,4.43333262699,52.2430550384
0,23618.5566567,0,4.43111080517,52.2397237878
0,23618.5566567,0,4.4288886869,52.236113792
0,23618.5566567,0,4.42583404881,52.2333319356
0,23618.5566567,0,4.42305561757,52.2302770054
0,23618.5566567,0,4.42055566838,52.2266702025
0,23618.5566567,0,4.41777787783,52.2236106198
0,23618.5566567,0,4.41472222022,52.2208330108
0,23618.5566567,0,4.41166656613,52.2177811369
0,23618.5566567,0,4.40888899514,52.2147213436
0,23618.5566567,0,4.40527790637,52.2122198711
0,23618.5566567,0,4.403055119,52.2088835838
0,23618.5566567,0,4.40000014079,52.2058314015
0,23618.5566567,0,4.39638932296,52.2033296559
0,23618.5566567,0,4.3936107226,52.2005527456
0,23618.5566567,0,4.39000015563,52.1980597612
0,23618.5566567,0,4.3869446338,52.1949982077
0,23618.5566567,0,4.38416694012,52.1919468791
0,23618.5566567,0,4.38111080114,52.1891638902
0,23618.5566567,0,4.37750016147,52.1861131118
0,23618.5566567,0,4.37444360627,52.1830513322
0,23618.5566567,0,4.37166683468,52.1802738868
0,23618.5566567,0,4.36861054326,52.1772253492
0,23618.5566567,0,4.36500027742,52.1747226437
0,23618.5566567,0,4.36222345698,52.1716707073
0,23618.5566567,0,4.35861132915,52.1694420998
0,23618.5566567,0,4.35499967346,52.1669481484
0,23618.5566567,0,4.35222198618,52.1638870298
0,23618.5566567,0,4.34861113711,52.1613927912
0,23618.5566567,0,4.3449996059,52.1588894924
0,23618.5566567,0,4.34083413786,52.1569453612
0,23618.5566567,0,4.33722245076,52.1544418278
0,23618.5566567,0,4.33361143959,52.1519472189
0,23618.5566567,0,4.32999948021,52.1497176558
0,23618.5566567,0,4.32638830352,52.1472228291
0,23618.5566567,0,4.3222231001,52.1452780423
0,23618.5566567,0,4.3188891349,52.1427753582
0,23618.5566567,0,4.31527819237,52.1402756701
0,23618.5566567,0,4.3116658808,52.1377803246
0,23618.5566567,0,4.30888908263,52.1358330977
0,23618.5566567,0,4.30527831084,52.1333331036
0,23618.5566567,0,4.3016661692,52.1308374519
0,23618.5566567,0,4.29833267053,52.1283341853
0,23618.5566567,0,4.29472296662,52.1258293373
0,23618.5566567,0,4.29166658008,52.1227789033
0,23618.5566567,0,4.28805472044,52.1205525841
0,23618.5566567,0,4.28472219706,52.1180578826
0,23618.5566567,0,4.28111041865,52.1155526431
0,23618.5566567,0,4.2774999906,52.1130517999
0,23618.5566567,0,4.27388928036,52.1105553709
0,23618.5566567,0,4.27111076081,52.1074967994
0,23618.5566567,0,4.26750003488,52.1050046969
0,23618.5566567,0,4.26388905109,52.1027776326
0,23618.5566567,0,4.26027816679,52.100280791
0,23618.5566567,0,4.25750027228,52.0972218935
0,23618.5566567,0,4.25388911741,52.0947203393
0,23618.5566567,0,4.25083399117,52.0916687548
0,23618.5566567,0,4.24749963151,52.0894472977
0,23618.5566567,0,4.2444451914,52.0863865828
0,23618.5566567,0,4.24083279197,52.0838846439
0,23618.5566567,0,4.23805478988,52.0808343327
0,23618.5566567,0,4.23499968801,52.0777733808
0,23618.5566567,0,4.23222281868,52.0749971918
0,23618.5566567,0,4.22861145742,52.0725038275
0,23618.5566567,0,4.22555485929,52.0694426472
0,23618.5566567,0,4.22277703987,52.0663919747
0,23618.5566567,0,4.21916747307,52.0638893456
0,23618.5566567,0,4.21555513233,52.0616697812
0,23618.5566567,0,4.21277823885,52.0586099061
0,23618.5566567,0,4.20972297447,52.0555573445
0,23618.5566567,0,4.20638774804,52.0530559465
0,23618.5566567,0,4.20333333499,52.050277399
0,23618.5566567,0,4.19972167885,52.0477741985
0,23618.5566567,0,4.19611125947,52.0447223316
0,23618.5566567,0,4.19194400292,52.0427775137
0,23618.5566567,0,4.18833358889,52.0402739534
0,23618.5566567,0,4.18555462582,52.0374966058
0,23618.5566567,0,4.18194523425,52.0350018823
0,23618.5566567,0,4.17833245996,52.0325024778
0,23618.5566567,0,4.17555532037,52.0294417304
0,23618.5566567,0,4.17250011685,52.0263881224
0,23618.5566567,0,4.16972312356,52.0236149873
0,23618.5566567,0,4.16666658587,52.0205522832
0,23618.5566567,0,4.16444525994,52.0169462651
0,23618.5566567,0,4.16166732824,52.0138851139
0,23618.5566567,0,4.15861116783,52.0111099486
0,23618.5566567,0,4.15583246957,52.0080577092
0,23618.5566567,0,4.15277820111,52.0049990596
0,23618.5566567,0,4.14944530221,52.0025006376
0,23618.5566567,0,4.14583344364,52.000000231
0,23618.5566567,0,4.14166601606,51.9980536461
0,23618.5566567,0,4.13805562088,51.9958362189
0,23618.5566567,0,4.13388905147,51.9938893519
0,23618.5566567,0,4.12972270486,51.9919422523
0,23618.5566567,0,4.1255564664,51.989725337
0,23618.5566567,0,4.12083323998,51.9883363115
0,23618.5566567,0,4.11583268243,51.9869452043
0,23618.5566567,0,4.11111112723,51.9855556908
0,23618.5566567,0,4.10499959706,51.9850017726
0,23618.5566567,0,4.09944381072,51.9841681621
0,23618.5566567,0,4.09361053607,51.9838852443
0,23618.5566567,0,4.08666654982,51.9838866476
0,23618.5566567,0,4.08000018397,51.9838850121
0,23618.5566567,0,4.07277860188,51.9847242688
0,23618.5566567,0,4.06611220813,51.9847263678
0,23618.5566567,0,4.05916711681,51.9847260753
0,23618.5566567,0,4.05194557207,51.9852763016
0,23618.5566567,0,4.04444394523,51.9861163188
0,23618.5566567,0,4.03888880068,51.9875051611
0,23618.5566567,0,4.03166749444,51.9880542228
0,23618.5566567,0,4.02472186049,51.9880519017
0,23618.5566567,0,4.02111129635,51.9880517819
0,23618.5566567,0,4.01499983575,51.9847239506
0,23618.5566567,0,4.01222153673,51.9816683468
0,23618.5566567,0,4.01194457961,51.9777774393
0,23618.5566567,0,4.01361114753,51.974166608
0,23618.5566567,0,4.01499972531,51.9708324177
0,23618.5566567,0,4.01666573376,51.9675002508
0,23618.5566567,0,4.01888804942,51.9647206627
0,23618.5566567,0,4.02138850794,51.9616689511
0,23618.5566567,0,4.02277802897,51.958334567
0,23618.5566567,0,4.02500048261,51.9552762298
0,23618.5566567,0,4.02666694814,51.9519439044
0,23618.5566567,0,4.02805483804,51.9486094646
0,23618.5566567,0,4.02972168293,51.9452726501
0,23618.5566567,0,4.03194404547,51.9422230467
0,23618.5566567,0,4.03277772768,51.9386146901
0,23618.5566567,0,4.03416571589,51.9352802509
0,23618.5566567,0,4.03583267618,51.9319477755
0,23618.5566567,0,4.03722199695,51.9286131996
0,23618.5566567,0,4.03944473055,51.9255544802
0,23618.5566567,0,4.04194530391,51.922502299
0,23618.5566567,0,4.04416657651,51.9197222932
0,23618.5566567,0,4.0491667794,51.9177761609
0,23618.5566567,0,4.05222179191,51.9152762336
0,23618.5566567,0,4.05000032041,51.9116680474
0,23618.5566567,0,4.04638867813,51.9094478296
0,23618.5566567,0,4.04361206292,51.9063884848
0,23618.5566567,0,4.04000024153,51.903893882
0,23618.5566567,0,4.03638874796,51.9013901238
0,23618.5566567,0,4.03361047002,51.8983304739
0,23618.5566567,0,4.03083291374,51.8952797938
0,23618.5566567,0,4.02777846202,51.8925012206
0,23618.5566567,0,4.02611147056,51.8883347484
0,23618.5566567,0,4.02611110326,51.8841717292
0,23618.5566567,0,4.02916585961,51.8816678644
0,23618.5566567,0,4.03249994015,51.8791660721
0,23618.5566567,0,4.03638866327,51.8769469704
0,23618.5566567,0,4.04027676367,51.8747232225
0,23618.5566567,0,4.04444413034,51.8724968652
0,23618.5566567,0,4.04749999406,51.8700015457
0,23618.5566567,0,4.05166562076,51.8677749436
0,23618.5566567,0,4.05472171228,51.8652794301
0,23618.5566567,0,4.05777736038,51.8627793179
0,23618.5566567,0,4.06111129709,51.8602766143
0,23618.5566567,0,4.06416697907,51.8574976167
0,23618.5566567,0,4.06666675481,51.8547191419
0,23618.5566567,0,4.06888953112,51.8516687674
0,23618.5566567,0,4.07111085254,51.848609487
0,23618.5566567,0,4.0719535465,51.8476728662
0,23618.5566567,0,4.05149771889,51.8275752704
0,23618.5566567,0,4.04611142099,51.8255554287
0,23618.5566567,0,4.0427782152,51.8272259277
0,23618.5566567,0,4.03861110139,51.8291690178
0,23618.5566567,0,4.03555573124,51.8319474466
0,23618.5566567,0,4.03222141998,51.8344404009
0,23618.5566567,0,4.02750011282,51.836113676
0,23618.5566567,0,4.02361092585,51.8383325132
0,23618.5566567,0,4.01944379372,51.840553629
0,23618.5566567,0,4.01555484168,51.8427812357
0,23618.5566567,0,4.01055509601,51.8444427474
0,23618.5566567,0,4.0066671599,51.8466655265
0,23618.5566567,0,4.00166731395,51.847503912
0,23618.5566567,0,3.99499990263,51.8477763364
0,23618.5566567,0,3.98888865701,51.8472209633
0,23618.5566567,0,3.98333404962,51.846390866
0,23618.5566567,0,3.97861139046,51.8450005989
0,23618.5566567,0,3.97388922326,51.8433314253
0,23618.5566567,0,3.96916717147,51.8419407751
0,23618.5566567,0,3.96416676053,51.840552218
0,23618.5566567,0,3.9608337566,51.8388891271
0,23618.5566567,0,3.95611076899,51.8375023994
0,23618.5566567,0,3.95138892378,51.8361111198
0,23618.5566567,0,3.9466665132,51.8347240092
0,23618.5566567,0,3.94111099836,51.8336087801
0,23618.5566567,0,3.93638916104,51.8322212535
0,23618.5566567,0,3.93166680318,51.8308336257
0,23618.5566567,0,3.9261106411,51.8300008453
0,23618.5566567,0,3.92083379389,51.8288869034
0,23618.5566567,0,3.91527829026,51.8280580444
0,23618.5566567,0,3.91000017564,51.8269436273
0,23618.5566567,0,3.90444501522,51.8261098176
0,23618.5566567,0,3.89833430077,51.8258375003
0,23618.5566567,0,3.89305509744,51.8247222488
0,23618.5566567,0,3.88694382184,51.8244493445
0,23618.5566567,0,3.88083425088,51.8238927927
0,23618.5566567,0,3.87611080067,51.8225029478
0,23618.5566567,0,3.87194349192,51.8205558038
0,23618.5566567,0,3.86777851959,51.8186130162
0,23618.5566567,0,3.86555581107,51.8150013589
0,23618.5566567,0,3.86527840488,51.8108358516
0,23618.5566567,0,3.86611107701,51.80721968
0,23618.5566567,0,3.86750032496,51.8038870669
0,23618.5566567,0,3.86916750972,51.8005523809
0,23618.5566567,0,3.87138927036,51.7969438884
0,23618.5566567,0,3.8736113568,51.794166969
0,23618.5566567,0,3.87527774154,51.7908322783
0,23618.5566567,0,3.87416701199,51.7861110243
0,23618.5566567,0,3.8713887018,51.7833307752
0,23618.5566567,0,3.86861122319,51.780280698
0,23618.5566567,0,3.86500014347,51.7777807243
0,23618.5566567,0,3.86222223917,51.7747171029
0,23618.5566567,0,3.85805575277,51.7727829384
0,23618.5566567,0,3.85388936748,51.7708351465
0,23618.5566567,0,3.85027810191,51.7683347223
0,23618.5566567,0,3.84555586635,51.7669436469
0,23618.5566567,0,3.84194536974,51.764442878
0,23618.5566567,0,3.83916726604,51.7613921922
0,23618.5566567,0,3.83694500444,51.7580586851
0,23618.5566567,0,3.8352778822,51.7538894834
0,23618.5566567,0,3.8336109415,51.7499989699
0,23618.5566567,0,3.83222151026,51.745832272
0,23618.5566567,0,3.83000026815,51.7433304141
0,23618.5566567,0,3.82472168379,51.742225585
0,23618.5566567,0,3.81805581879,51.7433331991
0,23618.5566567,0,3.81250004358,51.7447204387
0,23618.5566567,0,3.80527776926,51.7452781782
0,23618.5566567,0,3.79777742481,51.7458328401
0,23618.5566567,0,3.79055491703,51.7463896754
0,23618.5566567,0,3.78388958596,51.746668158
0,23618.5566567,0,3.77777832907,51.746110807
0,23618.5566567,0,3.77305610656,51.7447212626
0,23618.5566567,0,3.76833336458,51.7433316159
0,23618.5566567,0,3.7641672685,51.7413851701
0,23618.5566567,0,3.75944507075,51.7397253236
0,23618.5566567,0,3.75388905653,51.7388933873
0,23618.5566567,0,3.74722173765,51.738891091
0,23618.5566567,0,3.74055627331,51.7391670354
0,23618.5566567,0,3.73444478735,51.7386074355
0,23618.5566567,0,3.72916705863,51.7377771134
0,23618.5566567,0,3.72361088011,51.736665034
0,23618.5566567,0,3.71888872523,51.7352734005
0,23618.5566567,0,3.71416679412,51.7338860135
0,23618.5566567,0,3.71055646793,51.7313902601
0,23618.5566567,0,3.70749988724,51.730554558
0,23618.5566567,0,3.70333325466,51.7286149219
0,23618.5566567,0,3.69999968077,51.7261126665
0,23618.5566567,0,3.69638879866,51.7236120436
0,23618.5566567,0,3.69361101629,51.7208321179
0,23618.5566567,0,3.69138898708,51.7172261091
0,23618.5566567,0,3.68916724484,51.7136066595
0,23618.5566567,0,3.68749992498,51.7097230418
0,23618.5566567,0,3.68666646159,51.7052770979
0,23618.5566567,0,3.68638902759,51.7011112182
0,23618.5566567,0,3.68555526539,51.6963865467
0,23618.5566567,0,3.68611113713,51.6927776637
0,23618.5566567,0,3.68777771902,51.6894455152
0,23618.5566567,0,3.69083352462,51.6869414113
0,23618.5566567,0,3.69333301206,51.6838920369
0,23618.5566567,0,3.69638908284,51.6813878668
0,23618.5566567,0,3.70055557427,51.6791691107
0,23618.5566567,0,3.70444426166,51.676942913
0,23618.5566567,0,3.70916735485,51.6752780262
0,23618.5566567,0,3.7149997356,51.6738894394
0,23618.5566567,0,3.72055627824,51.6725022542
0,23618.5566567,0,3.72638873063,51.6719448136
0,23618.5566567,0,3.73305611797,51.6719438311
0,23618.5566567,0,3.73916672278,51.6722247765
0,23618.5566567,0,3.74444412227,51.6733333607
0,23618.5566567,0,3.75055592096,51.6736137065
0,23618.5566567,0,3.75666689943,51.6741634151
0,23618.5566567,0,3.7619440528,51.6750014566
0,23618.5566567,0,3.76666692737,51.6766656375
0,23618.5566567,0,3.77027797499,51.6791687241
0,23618.5566567,0,3.77444491957,51.6811149546
0,23618.5566567,0,3.77916673662,51.6825043607
0,23618.5566567,0,3.7838888992,51.6838891376
0,23618.5566567,0,3.78805497213,51.6858348921
0,23618.5566567,0,3.79222240162,51.6877760525
0,23618.5566567,0,3.79583385345,51.6902782681
0,23618.5566567,0,3.79916733471,51.6927778264
0,23618.5566567,0,3.80277773713,51.6952753144
0,23618.5566567,0,3.8075001375,51.6966636639
0,23618.5566567,0,3.81416660264,51.6966626138
0,23618.5566567,0,3.82055630294,51.6955571232
0,23618.5566567,0,3.82472222325,51.6936127622
0,23618.5566567,0,3.82861047452,51.691391409
0,23618.5566567,0,3.83166689375,51.6888881406
0,23618.5566567,0,3.83249967206,51.6849978529
0,23618.5566567,0,3.83472272499,51.6819474042
0,23618.5566567,0,3.83888867545,51.6800025312
0,23618.5566567,0,3.84361093288,51.6780535148
0,23618.5566567,0,3.8494442211,51.6766671952
0,23618.5566567,0,3.85666680999,51.6761112226
0,23618.5566567,0,3.86333291496,51.6761073766
0,23618.5566567,0,3.8688889148,51.6747221262
0,23618.5566567,0,3.87250003803,51.6744481192
0,23618.5566567,0,3.8775003931,51.6725001042
0,23618.5566567,0,3.87916734524,51.6705544344
0,23618.5566567,0,3.88166679409,51.6675055312
0,23618.5566567,0,3.8813887984,51.6633309198
0,23618.5566567,0,3.88208979037,51.6602973643
0,23618.5566567,0,3.827545394,51.606119636
0,23618.5566567,0,3.82444494324,51.6058380604
0,23618.5566567,0,3.81861056488,51.6055506862
0,23618.5566567,0,3.81194387672,51.6055520246
0,23618.5566567,0,3.80583289712,51.6052794082
0,23618.5566567,0,3.79972225475,51.6047232288
0,23618.5566567,0,3.79444460078,51.6038913345
0,23618.5566567,0,3.79092076727,51.6031823653
0,23618.5566567,0,3.78888857704,51.6027733942
0,23618.5566567,0,3.78361142006,51.6019455315
0,23618.5566567,0,3.77833303001,51.6008297601
0,23618.5566567,0,3.7722219265,51.6005553965
0,23618.5566567,0,3.76610962267,51.5999974804
0,23618.5566567,0,3.76027843879,51.5997206682
0,23618.5566567,0,3.75472214846,51.5986100736
0,23618.5566567,0,3.74861053178,51.598334485
0,23618.5566567,0,3.74333368378,51.5972260909
0,23618.5566567,0,3.74143647261,51.5969233665
0,23618.5566567,0,3.73805602488,51.5963917485
0,23618.5566567,0,3.73250058619,51.5955588193
0,23618.5566567,0,3.72583269505,51.5955597992
0,23618.5566567,0,3.71944502127,51.5963903243
0,23618.5566567,0,3.71472234241,51.5983344678
0,23618.5566567,0,3.70972302678,51.5999967673
0,23618.5566567,0,3.70333255589,51.6011141925
0,23618.5566567,0,3.69722199795,51.6005572017
0,23618.5566567,0,3.69237543926,51.6003251676
0,23618.5566567,0,3.69138931614,51.6002814983
0,23618.5566567,0,3.68583286019,51.5991676475
0,23618.5566567,0,3.68055526568,51.598335159
0,23618.5566567,0,3.67500112248,51.5972253039
0,23618.5566567,0,3.66916711026,51.5969485049
0,23618.5566567,0,3.66305401888,51.5963897517
0,23618.5566567,0,3.65777796058,51.5955562316
0,23618.5566567,0,3.65166700281,51.5950013951
0,23618.5566567,0,3.64611078947,51.5941689061
0,23618.5566567,0,3.64286182709,51.5938585428
0,23618.5566567,0,3.64027798238,51.5936118621
0,23618.5566567,0,3.63416673921,51.5933303154
0,23618.5566567,0,3.62805648107,51.5927832054
0,23618.5566567,0,3.62222197195,51.5933313615
0,23618.5566567,0,3.61749983236,51.5950017387
0,23618.5566567,0,3.61277727236,51.5969462089
0,23618.5566567,0,3.60694531445,51.5983342694
0,23618.5566567,0,3.59972218856,51.5988929135
0,23618.5566567,0,3.5937874408,51.5988916023
0,23618.5566567,0,3.59305568847,51.5988907802
0,23618.5566567,0,3.58694510231,51.5983370107
0,23618.5566567,0,3.58027760332,51.5986084384
0,23618.5566567,0,3.57444506551,51.5980527276
0,23618.5566567,0,3.56888897814,51.5972210225
0,23618.5566567,0,3.56416728142,51.5955579334
0,23618.5566567,0,3.56000005112,51.593613208
0,23618.5566567,0,3.55527889978,51.5922239568
0,23618.5566567,0,3.55111060555,51.5902789209
0,23618.5566567,0,3.54722234961,51.5883324319
0,23618.5566567,0,3.54585595887,51.587691352
0,23618.5566567,0,3.54305644787,51.5863825777
0,23618.5566567,0,3.53833323725,51.5847228943
0,23618.5566567,0,3.5336110291,51.5833372981
0,23618.5566567,0,3.5286110045,51.5813907205
0,23618.5566567,0,3.52388924898,51.5800002103
0,23618.5566567,0,3.51972171399,51.5780585776
0,23618.5566567,0,3.51583301682,51.5761110506
0,23618.5566567,0,3.51083328259,51.5744469549
0,23618.5566567,0,3.50694451668,51.5725036548
0,23618.5566567,0,3.50333393446,51.5700015104
0,23618.5566567,0,3.49974857217,51.5689423933
0,23618.5566567,0,3.49861049844,51.5686099908
0,23618.5566567,0,3.49444413881,51.5666674552
0,23618.5566567,0,3.49027808521,51.5647202491
0,23618.5566567,0,3.4855556407,51.5633327214
0,23618.5566567,0,3.48139010858,51.5611154365
0,23618.5566567,0,3.47750005857,51.5591666441
0,23618.5566567,0,3.47333272602,51.5572188413
0,23618.5566567,0,3.46916660139,51.5552754067
